<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.11	0.90978	0.91357	0.90854	0.91138	88022	122420	4
2019.07.12	0.91133	0.91563	0.91037	0.91441	77544	105003	1
2019.07.15	0.91389	0.91874	0.91378	0.91839	68691	90490	1
2019.07.16	0.91838	0.91909	0.91534	0.91753	83987	114389	4
2019.07.17	0.91748	0.91864	0.91418	0.91464	75945	105409	4
2019.07.18	0.91454	0.92265	0.91428	0.92159	98880	130613	4
2019.07.19	0.92163	0.92424	0.91898	0.91933	97859	124744	4
2019.07.22	0.91943	0.92389	0.91772	0.92274	76255	96674	4
2019.07.23	0.92274	0.92468	0.91904	0.91957	86312	107939	4
2019.07.24	0.91959	0.92039	0.91607	0.91633	86933	111416	4
2019.07.25	0.91633	0.91733	0.91328	0.91484	103778	131143	1
2019.07.26	0.91484	0.91510	0.90936	0.90936	77953	98968	4
2019.07.29	0.90865	0.91049	0.90748	0.90824	60173	76978	4
2019.07.30	0.90819	0.90949	0.90346	0.90354	73272	93106	1
2019.07.31	0.90344	0.90674	0.90150	0.90259	116357	144820	4
2019.08.01	0.90253	0.90671	0.89778	0.89782	134740	171199	1
2019.08.02	0.89782	0.90129	0.89690	0.89738	141657	180349	5
2019.08.05	0.89723	0.89779	0.89179	0.89250	132226	168813	5
2019.08.06	0.89139	0.89844	0.89137	0.89699	144999	188449	5
2019.08.07	0.89714	0.90204	0.88884	0.89820	164172	218313	5
2019.08.08	0.89819	0.90509	0.89744	0.89929	120738	160857	5
2019.08.09	0.89929	0.90323	0.89548	0.89669	110592	149304	2
2019.08.12	0.89513	0.89814	0.89213	0.89320	106335	154176	4
2019.08.13	0.89320	0.90094	0.89273	0.89840	153062	211095	4
2019.08.14	0.89848	0.89958	0.89463	0.89833	148185	206412	4
2019.08.15	0.89829	0.90424	0.89783	0.90139	143486	179542	5
2019.08.16	0.90129	0.90469	0.89873	0.89913	97491	118233	10
2019.08.19	0.89904	0.90219	0.89773	0.90103	68614	82236	6
2019.08.20	0.90103	0.90459	0.90024	0.90224	74035	86864	1
2019.08.21	0.90219	0.90384	0.90018	0.90083	68252	77007	6
2019.08.22	0.90089	0.90164	0.89768	0.89863	80716	91588	4
2019.08.23	0.89869	0.90070	0.89613	0.89634	116349	129344	1
2019.08.26	0.89536	0.90131	0.89052	0.89789	157015	174376	4
2019.08.27	0.89789	0.89840	0.89302	0.89659	91060	101518	4
2019.08.28	0.89654	0.89871	0.89560	0.89589	88811	100546	5
2019.08.29	0.89583	0.89734	0.89358	0.89372	88657	103125	4
2019.08.30	0.89372	0.89699	0.89102	0.89658	89982	101639	4
2019.09.02	0.89569	0.89684	0.89417	0.89451	56477	67435	4
2019.09.03	0.89451	0.90219	0.89234	0.90103	85209	97683	5
2019.09.04	0.90094	0.90510	0.89854	0.89858	75113	85423	1
2019.09.05	0.89856	0.90301	0.89821	0.90117	79082	90601	5
2019.09.06	0.90119	0.90529	0.90053	0.90166	75731	87534	4
2019.09.09	0.90113	0.90459	0.90038	0.90323	56576	65261	6
2019.09.10	0.90324	0.90512	0.90154	0.90219	61625	70969	4
2019.09.11	0.90214	0.90638	0.90039	0.90501	59035	68711	1
2019.09.12	0.90488	0.90889	0.90478	0.90684	84901	97402	4
2019.09.13	0.90685	0.91439	0.90606	0.91391	59448	68356	1
2019.09.16	0.90720	0.91258	0.90720	0.90868	79108	90895	1
2019.09.17	0.90857	0.91029	0.90524	0.90913	79341	95040	5
2019.09.18	0.90914	0.91029	0.90583	0.90704	72702	86845	5
2019.09.19	0.90699	0.90789	0.89999	0.89999	68009	81395	7
2019.09.20	0.89993	0.90318	0.89641	0.89683	62840	73099	4
2019.09.23	0.89804	0.90068	0.89713	0.89818	55900	63800	4
2019.09.24	0.89818	0.90189	0.89718	0.90023	60940	69164	4
2019.09.25	0.90029	0.90170	0.89491	0.89543	66237	77205	4
2019.09.26	0.89549	0.89775	0.89439	0.89504	89669	104867	1
2019.09.27	0.89498	0.89752	0.89417	0.89559	91029	112657	5
2019.09.30	0.89473	0.89606	0.89215	0.89361	80286	110835	1
2019.10.01	0.89358	0.89660	0.88548	0.88602	107654	143997	1
2019.10.02	0.88601	0.89378	0.88346	0.89323	89195	121271	1
2019.10.03	0.89321	0.90006	0.89276	0.89872	106079	135796	1
2019.10.04	0.89863	0.90255	0.89799	0.90049	91421	127736	1
2019.10.07	0.90003	0.90086	0.89537	0.89574	77989	112193	1
2019.10.08	0.89578	0.89856	0.89499	0.89636	94652	133964	4
2019.10.09	0.89636	0.89849	0.89559	0.89603	87195	126561	4
2019.10.10	0.89600	0.90057	0.89540	0.89804	112322	173649	1
2019.10.11	0.89804	0.90366	0.89590	0.89613	112350	161971	4
2019.10.14	0.89629	0.89771	0.89196	0.89646	79475	112057	1
2019.10.15	0.89646	0.89754	0.89100	0.89100	86930	122760	1
2019.10.16	0.89105	0.89273	0.88794	0.89161	91349	128134	5
2019.10.17	0.89173	0.90001	0.89109	0.89603	97358	138606	2
2019.10.18	0.89606	0.90007	0.89597	0.89944	66226	92390	6
2019.10.21	0.89917	0.90205	0.89794	0.89866	73491	100884	4
2019.10.22	0.89868	0.90022	0.89718	0.89743	87546	129107	1
2019.10.23	0.89743	0.89846	0.89516	0.89549	77898	116727	4
2019.10.24	0.89548	0.89636	0.89089	0.89089	90602	137961	7
2019.10.25	0.89097	0.89289	0.89023	0.89062	66154	97092	6
2019.10.28	0.89073	0.89354	0.89046	0.89247	64530	94324	6
2019.10.29	0.89245	0.89924	0.89228	0.89822	77273	113929	1
2019.10.30	0.89822	0.90846	0.89663	0.90813	101907	141022	1
2019.10.31	0.90819	0.91189	0.90509	0.90730	109603	154526	4
2019.11.01	0.90730	0.91091	0.90615	0.90814	86696	120477	3
2019.11.04	0.90821	0.90966	0.90452	0.90499	64895	91920	1
2019.11.05	0.90499	0.90903	0.90450	0.90682	97455	139367	4
2019.11.06	0.90682	0.90907	0.90600	0.90719	72045	102576	1
2019.11.07	0.90715	0.91095	0.90541	0.90848	90210	129324	4
2019.11.08	0.90844	0.90970	0.90526	0.90677	74598	106663	4
2019.11.11	0.90635	0.90759	0.90491	0.90629	51258	73401	1
2019.11.12	0.90630	0.90760	0.90353	0.90500	74617	105342	1
2019.11.13	0.90498	0.90745	0.90401	0.90583	76355	109919	4
2019.11.14	0.90598	0.90644	0.89743	0.89883	74208	105429	1
2019.11.15	0.89874	0.90216	0.89804	0.90186	60898	84383	4
2019.11.18	0.90096	0.90166	0.89883	0.89917	58043	83507	5
2019.11.19	0.89919	0.90592	0.89662	0.90567	64713	86133	4
2019.11.20	0.90569	0.90689	0.90414	0.90482	74523	105457	1
2019.11.21	0.90487	0.90690	0.90072	0.90141	79183	111468	1
2019.11.22	0.90141	0.90273	0.90017	0.90221	64991	88866	4
2019.11.25	0.90293	0.90386	0.90065	0.90113	56493	75718	4
2019.11.26	0.90097	0.90423	0.90054	0.90075	68237	91886	4
2019.11.27	0.90078	0.90159	0.89917	0.89976	61278	83394	7
2019.11.28	0.89976	0.90022	0.89800	0.89874	46725	69940	8
2019.11.29	0.89874	0.90086	0.89630	0.89691	56147	79562	6
2019.12.02	0.89834	0.90766	0.89781	0.90730	65530	88960	4
2019.12.03	0.90729	0.91180	0.90581	0.91017	68958	95931	4
2019.12.04	0.91022	0.91080	0.90357	0.90357	74492	105658	4
2019.12.05	0.90357	0.90408	0.89790	0.89989	55423	80154	4
2019.12.06	0.89989	0.90756	0.89970	0.90606	54398	69741	1
2019.12.09	0.90535	0.90638	0.90279	0.90315	44451	54494	4
2019.12.10	0.90314	0.90452	0.90032	0.90073	60547	82405	5
2019.12.11	0.90073	0.90716	0.90043	0.90561	69558	92178	4
2019.12.12	0.90560	0.91109	0.90465	0.91054	85224	111763	4
2019.12.13	0.91061	0.91367	0.90485	0.90526	115488	153837	3
2019.12.16	0.90695	0.90705	0.90272	0.90548	71712	96270	7
2019.12.17	0.90543	0.90586	0.90027	0.90151	73320	97641	4
2019.12.18	0.90129	0.90206	0.89808	0.89858	63505	86003	4
2019.12.19	0.89858	0.90400	0.89798	0.90365	69152	93802	4
2019.12.20	0.90365	0.90961	0.90327	0.90714	62016	85511	1
2019.12.23	0.90598	0.91122	0.90579	0.90975	68515	105970	7
2019.12.24	0.90979	0.91192	0.90850	0.91049	65373	94354	4
2019.12.25	0.91052	0.91101	0.90900	0.91002	2619	2699	37
2019.12.26	0.90932	0.91148	0.90915	0.91102	28385	40540	3
2019.12.27	0.91129	0.91410	0.90979	0.91337	61206	76648	4
2019.12.30	0.91213	0.91495	0.91202	0.91380	83348	126150	4
2019.12.31	0.91381	0.91499	0.91000	0.91089	61649	78072	4
